id,review,sentiment
284501,costas place clean nice location felt safe accustomed graffiti street art area intimidating dont affect view area ladies absolutely problems area day night communication barrier communicate email problems quick response hospitality warm appreciated host arranged taxi pick early morning airport trip helpful temperature cold heater good heat apartment plenty blankets beds comfortable apartment good budget minded traveler stay,positive
12807,nadias studio perfect place stay week solo international trip train delayed friend met rental apartment location perfect close train station restaurants shopping acropolis studio beautiful looked pictures weather nice visited terrace multiple times stay nadia responded questions met check friendly welcoming walked train station train destination planning returning athens stay,positive
42155,apartment great prime location steps acropolis matched pictures phaidon nice greeted arrived great suggestions dinner drinks points thing improve experience access keys hard coordinate people staying key great experience host,positive
72740,die wohnung hat eine gute lage nahe der ubahn und vieles ist auch fusslufig zu erreichen alex gab uns noch interessante tipps restaurants direkt der nahen umgebung sodass wir abends nicht zu den touristenspots fahren mussten darber hinaus gab auch einen supermarkt und einen bcker die frhstcksbrtchen manchem mag zu laut sein oder die gegend nicht gefallen aber wir waren sehr zufrieden zwei abgetrennte zimmer die beide einen zugang zum balkon haben sowie eine funktionale kche und ein ebensolches bad zu einem recht gnstigen preis mitten athen manfrau mehr,positive
20416,spent nights family including elementary school aged children perfect place enjoy explore athens apartment spacious charming wellappointed favorite delightful outdoor space small balcony overlooking lively streets plaka roof deck acropolis views acropolis views master bedroom window bad view wake bed location heart plaka walking distance major tourist destinations nikolas helpful gracious host provided athens neighborhood arrival welcomed wine fruit milk cookies children light sleeper bed early bedrooms overlooks busy intersection bit noisy night dont staying pack earplugs,positive
61100,apartment perfectly located exarchia good restaurants bars university area corner close easy touristic neighbourhood charming staying chinitas place question reply needed apartment nice small street bars located open night long didnt noisy bedroom located building public transport omonia quick arrive easy panamistemio close criticize thing rough cleaning towels stained bit smelly bad sheets clean dont complain chinitas airbnb absolutely recommendable good offer chinitas place time,positive
225523,stay apartment dilapidated furniture windows bathroom towels weird stench apartment doesnt host days service air conditioner failing shower curtain caught cold staying heat importantly spoke condescending demeaning traveled countries moments felt racial issues good rated superhost,negative
140743,reactive arrival delayed hours,negative
159276,marina super nice host helpful flexible open chat thing rooftop pure awesomeness view cozyness great spent evening visit drinking beer playing cards location apartment great starting point sightseeing akropolis sights minutes walking distance restaurants nearby marina recommemded great traditional homemade greek food awesome apartment city trip shower door broken marina told gonna bed super hard didnt catch sleep enjoyed stay,positive
129312,die lage der unterkunft ist sehr gut ein wunderbarer ausgangspunkt die innenstadt zu erkunden ich fand schn dass die wohnung viel platz geboten hat groes wohnzimmer kche und bad besonders gut fand ich auch den groen balkon wunderbar drauen zu frhstcken und sogar gro genug dort yoga zu machen tamara ist eine sehr engagierte und freundliche gastgeberin,positive
191510,johns place everthing needed stay athens hard beat experience location good dont noise touristic places close lines metro reach airport port easily supermarkets bakeries restaurants nearby case john needed recommend,positive
27343,booked alex flat week february hoping warm weather weather turned cold colder edinburgh warm comfort location flat weather met alex mother doxa helpful showing flat supplied great quantity teas coffees towels linen soaps essentials comfortable bed flat clean good sized balcony late afternoon sun winter bedroom living room location great ground floor flat secure entry plaka metro acropolis museum bars restaurants nearby flat quiet street bothered noise bars breakfast flat good small kitchen prepared substantial meals washing machine travelling hand baggage grateful supplies meant didnt bring small supermarkets walking distance happy recommend flat travellers hoping warmer weather loved athens food wine great museums exceptional warmth people amazing alex doxa,positive
88145,perfect neighborhood athens walking distance major sites location hard beat space perfect days markos shared great ideas restaurants coffee shops fun insider tips shower appliances great recommend groups heading athens,positive
87558,great stay dimitrioss apartment dimitrios sister extremely nice answered questions speaks french fluently helped lot cold water melons waiting fridge apartment located minutes walk metro stations acropolis dimitrios,positive
122551,apartment large clean modern location great easy cab ride city bathrooms modern balcony huge great entertaining recommend staying times extreme weather summer winter stayed mid december days heating unable cope size apartment electrical caused frequent hourly power outages exacerbate poor heating alexandros responsive helpful stay apartments electrical unable meet demand winter,positive
235578,stayed month felt decor super stylish place tons space natural light bed comfortable kitchen pots dishes needed easily meals loved location tourist crowds minute walk neighborhoods central athens loved walks evening national gardens nearby eazybnb team great communication responsive messages care issues enjoyed stay,positive
105524,helpful accommodating hosts waited morning arrive check delayed flight hercules list place city recommended dora answered questions effectively recommend friend,positive
237480,apartment great photos george amazing host understanding hours delay checkin totally recomand apartment trip athens cozy stilish clean close subway center athens amazing host,positive
245056,apartment convenient quiet safe area major sights min walk lots good restaurants nearby konstantinos team super responsive kind leave luggage apartment arrived athens morning afternoon check apartment cleaned note elevator locked early morning check early carry luggage floors stairs people check normal hours case issue happy stay highly recommend konstantinos apartment,positive
144905,yannis helenes apartment perfectly located exploring athens minutes walk key sights sounds local cafes bars shops bakeries minutes walk furnished presented good communicative hosts happy meet late flight delayed,positive
5358,hard write miglen himalthough respond messages people reserve place homeits kind pension runs airbnb day arrived woman welcomed meprobably working touristic info asked cruise tours etcwhile building homeless drug addict people asked woman safe respond prostitute drug dealers safe stay lady dangerous darkspecially midnight heared fights screams street felt scary peaceful place sleep room bathroom simplebreakfast good welli piece feta cheese box butter jam olives written airbnb pagesadly dont stay place generally omonia,negative
240817,apartment super charming located close public transport hosts friendly glad guiding tips guiding booklet guests nice places breakfeast street apartment rooms close street traffic sensitive city noise night booking room equipped ear plugs room big fan worked fine temperature degrees night weather lot warmer missed air condition cold country heat nice place enjoyed stay,positive
134867,athinas place nice clean lot artistic touches amenities working satisfactorily close acropolis issue reachable arrival consequent wait dump luggage rest fine,positive
243730,evans place good location walking distance monastiriki subway station acropolis situated antique store unique basics uncomfortable tall ceilings low evan nice communication great,positive
14328,staying romanus appartment airbnb experience parents maria theodor welcomed warmly arrived late maria cooked delicious meal theodor helped carrying luggage weather stay bad appartment felt cosy warm enjoyed minute stay future,neutral
58717,nasos great host kind welcoming place easy super host place isnt missed,positive
219972,house location great close located nice neighborhood house clean prepared arrive gift owner dimitris arrived opened airco house cold summer period personally talk dimitris communication good fast helpinformation host met problem arrive solve problem spend hour solve problem time confirmation problem solved send message holiday suggesting places restaurants attractions lot dimitris,positive
1671,lovely appartment large lots equipment great covered balcony close metro easy access central athens beautiful city nearby supermarkets food shopping easy good prior holiday late arrival early departure accommodated good provided guests recommended local restaurant enjoyed walking distance national archaeological museum missed bought day transport ticket worked travelling metro tram beach,positive
113602,kalliopi friendly host helpful greeted smile late night check helped airline lost luggage apartment almodovar movie set enjoyed romance place area quiet nice accessible,positive
232772,place stylish equipped good condition john giannis provide comfortable safe stay cold beers fridge thing checkin long journey john exceeded expectations thing flats airbnb direct rooftops builldings flat direct view acropolis balcony,positive
138817,located lot bars areas installations building apartment maintanence terrible experience arriving left keys restaurant didnt keys view balcony nice shared room barely separated good,negative
98231,good place limited budget,positive
263822,amazing place heart location amazing apartment claire amazing host needed reading couple reviews reluctant book feedback noise issue noise mind heart happening athens highly recommend place plan book return athens year,positive
88425,julia george hosts welcoming provided needful tips navigate city didnt alien language issues amenities expect loved style decor,neutral
172077,stayed night athens islands perfect location apartment incredibly spacious europe clean lit bed pillows super comfortable bathroom modern clean shower spacious europe stellar hot athens stay hard time cool sleep super hot check smooth importantly toni allowed leave luggage office check check accommodate travel times huge apartment close tons great restaurants bars tourist sites major things stay highly recommend,positive
143028,great stay apartment return athens apartment choice apartment completely renovated spacious modern clean wifi fast reliable kitchen wellstocked plenty hot water weve stayed airbnb places renovated clear cheaply clear lot money renovation apartment quality materials nice hostess provided instructions maps apartment looked isnt hard ended road apartment resolved hostess hostess friend waiting apartment check process smooth asked hostess tips places eat visit responded hostess lives abroad friend lives apartment resolve problems friend person waiting apartment check apartment located metro stops main tourist area athens acropolis ancient agora victoria metro close minute walk convenient rental car days stay parking street apartment hard parking street free pay lots close cost euros day restaurants stores walking distance doesnt neighborhood destination lot people visit felt residential neighborhood restaurants stores frequented locals tourists tourists enjoyed tourist zone close tourist zone easily sights negative things apartment thing master bedroom road noise clubs things talking noise traffic road apartment located large busy road central athens master bedroom faces street city road noise,neutral
8243,stayed annas place week visiting athens place clean organized decorated bit bigger imagined windows open ventilation tunnel view lights day arrived sleep problem prepare meal coffee eggs breakfast missed kitchen difficult plug electronic devices kitchen apartment air conditioning missed hot days city manage sleep powerful fan provide maps folders city apartment restaurants nearby location impressive dont public transportation visit athens apartment cleanness place clothes towels observed effort place,neutral
73000,stay avra friend athens extremely obliging host delay arrival athens hours communication avra arrived mad happy arrived unharmed mechanic broken car day morning arrived night left coffee milk cookies flat gift recommed stay,negative
270158,great penthouse studio situated minute walk kato patissia metro clean nice rooftop bit hard host helped,positive
51559,elias wonderful place athens pool refreshing hot days place inside smaller expected slept fine city time spent day nice sit pool night cold beer master bed street wake cars slept nice stay,positive
197104,georges place clean furnished polite understanding waited check knowing flight delayed place convenient amenities enjoyed stay,positive
112562,house nice located south acropolis min walk acropolis museum min walk plaka restaurants stores apartment amenities fully equipped kitchen fridge drinks washer hair dryer shampoo conditioner emy owner amazing pick parents airport dont lost waited extra hour flight delayed amazing emy,positive
31569,nice time athens appartement fine close metro supermarkets kitchen bit equipped missed knives boards cutting vegetables price fine nice couple days,positive
245703,yannis helenes apartment great newly decorated cosy great views acropolis yannis helpful booking small issue yannis sorted super kind check great hosts recommend staying athens,positive
173593,nice clean host responsive visited heat wave extremely hot air conditioning thankfully host provide extra fan issue dont plan spend time,positive
143537,cozy appartment located details missed microwave recommend visit athens foot,neutral
85743,apartment nice minutes walk acropolis metro easy walking distance cities central sights george welcoming host real issues,positive
211745,room apartment photos clean luminous nice rafael extra helpful waited flight delayed neighbourhood active lots nice cafes restaurants walkable distance recommend place stay,positive
7089,fantastic stay perfect location hosts accommodative helpful issues recommend friend stay athens,positive
91515,cozy place steps acropolis museum metro kind hospitable host apartment large adults young child busy area apartment set street generally quiet caveat rest building hard surfaces bit loud tenants mindful keeping quiet,neutral
143406,christos aleka excellent hosts recommend apartment kind responsive welcoming airline lost bag checked aleka reached apartment space clean updated multiple units hot days location great easy walk subway shopping food popular tourist sites stay,positive
107904,dimi easy communicate flexible checkin flight hours delayed flat located clean perfect people stay,positive
96410,victorias apartment perfect base explore athens centrally located close train station surrounded lots nice restaurants cafes nights wished longer apartment spacious stylish ultra comfortable victoria prompt responses met apartment arrival cold beer super helpful stay airbnb experience,positive
248446,booked apartment minutes checkin booking glad ended dilek helpful notice booking apartment perfect clean comfortable daughter slept listed shower perfect beds comfortable excellent air trip athens year accommodation downside sitting airbnb northern greece disappointed standard,neutral
70298,mother selected place wanted bedroom place separate rooms main tourist attractions city happier unit huge easily accommodate people needed functional kitchen washer couch steps plaka acropolis walked unit basically pictured including charming toys decoration outdoor patio space photos convey great roof shared building great view acropolis modern decor photos unit building older making cozycharming pictured lot bigger expected pictures wall units bedrooms living area dont expect blast central american south bedrooms good cold bedroom doors closed functional wellkept great building quick elevator bags,positive
209160,apostolos excellent host issues apartment promised location safe central,positive
155100,great stayed night flight delayed super quick respond early open place check time works great hotel staying internet worked great,positive
232715,fantastic apartment disappointed centrally located blocks acropolis restaurants cafes supermarket stylish roomy balcony partial view acropolis,negative
88922,problem airport arrived flat expected touch alex times friend charge hand keys alexs replies ruined day extremely rude felt sheets provided sofa bed looked cabinets wardrobe open storage underneath idea open alex left time leaving send message leave stars rating felt pressure inappropriate written honest review,negative
173900,amazing place big lost highly recommend,positive
98959,booking messaging airbnbs app meeting person dimitrios reviews friendly helpful face entire journey apartment sits syntagma square minastaraki ideal walking distance areas attractions apartment condition extremely immaculate impressed cleanliness dimitrios provided variety food drink bowl fruit sat dining table room hosted spectacular view acropolis room size adequate comfortable toiletries provided dimitrios greeted cappuccino freddo cold coffees ive experienced helping mount lycabettus lovely dinner local greek cuisine personally vegetarian dimitrios understood dietary translated menu suggesting alternatives experience enjoy local cuisine travelling day santorini dimitrios fantastic advice explore whilst experience time airbnb definetly recommend stay athens book dimitrios,positive
9363,miglen super welcoming super helpful booked room quick respond detailed land athens transportation airbnb location airbnb close metro station planned meet hondo centre metro exit min late good thing wifi hondo centre buy tea code message airbnb flower flower super warm friendly map stay reception friendly helpful room rooms inside apartment shared common area kitchen guests didnt feel apartment separate sides flat schedulesetc room fan damp quick dry towl cool manageable weather happened middle heat wave bad night markets close place decide food kitchen stove strongest star hotel price happy place relaxing time enjoyed stay,positive
6242,centre athens reachable nearby metro station nice balcony comfy bedroom clean bathroom sofa bed rusty close breaking description apartment bed sofa bed recliner doesnt fit people push convenient sofa bed comfortably fit people washing machine didnt work dryer hot tub gym breakfast provided disappointed glad nights nights opinion,negative
140970,niks place terrific great host quick observations convenient location walking distance major sites athens good restaurants check avocado vegetarian clean tidy fresh towels person extras great hosts nik answer questions great list suggestions things check nearby bathroom shower bit tricky tall manageable thing mind rooms face lively bars noisy nik proactively mentioned issue light sleeper rooms unit sleep great unit recommend,positive
44032,center athens loft perfectly literally center loft located short walk meaning minutes countless restaurants bars fun local shopping monastiraki flea market loft beautiful unparalleled hospitality host combined incredible location perfect choice arrival alex dad waiting greet bags inside complimentary bottle wine fresh fruit cold water waiting fridge loft immaculate kidding speck dust lot thought renovations attention impressive center athens loft stars,positive
222802,fantastic mstay apartment stay apartment time room great super spacious room comfortable great shower space hang clothes spotlessly clean great area feels hotel excellent communication hosts great local tips thing note road works narrow pavement building difficult people large luggage mobility issues problem great stay,positive
12587,apartment interesting neighbourhood good dining options nearby quick access city train natasha understanding waiting taxi driver lost apartment super cute loved,positive
17849,ilias danaes place athens perfect apartment athens location fantasticvery close acropolis museum acropolis short walking distance syntagma square plaka neighborhood notable attractions neighborhood safe comfortable walking late night apartment clean comfortable wellequipped hosts provide nice tips places eat nearby ilias helpful waiting arrival delayed awful athens traffic coming airport enjoyed stay recommend highly travelers,positive
143592,poets place absolutely beautiful view balcony vasiliki accommodating delayed ryanair flights short stay cool neighbourhood,positive
80691,dimitris perfect host friends check late informative small issue didnt nice photos great price dont forget sign wall fame,positive
268857,small studio apt close acropolis metro access place felt clean arrived biggest recommendation invest longer shower curtain apt didnt shower stall blow shower water drip bathroom floor rug wet didnt dry bathroom feel dirty pretty water damage bathroom door issue host responsive welcoming toilet paper couple euros mini market close ton tasty restaurants coffee shops minutes walking distance enjoyed exploring athens stay apt complex locked downstairs entrance felt safe stay walking night felt comfortable neighborhood price great apartment,positive
179019,airbnb great location close acropolis great places eat friend loved bakery building drawback bathroom damp created bad smell nice info hosts provide athens appreciated nice kitchen space economical eat night,positive
24939,angelikis apartment perfect day stay athens mom minute walk acropolis ancient agora tons restaurants shops minutes cabs blocks apartment small clean perfect needed bed comfortable space relax inside shower bizarre turned shower ive people showered looked acropolis view patio absolutely unbelievable entire city directions tons room sitting eating hanging finding apartment tricky needed locals angeliki easy communicate problem stairs leading building appreciated workout thing note neighborhood rough athens absolutely issues people expressed concerned staying area lots young people hanging night trouble nice police night amazing stay angelikis view amazing apartment cute close wanted seedo city,positive
7925,speak long yiannis fotini kind welcoming organised hosts apartment charming stylish equipped bit chilly local area great yiannis fotini provided map local area suggestions ease beautiful view olympic stadium hill missed short loved highly recommend apartment hosts,positive
124143,konstantinos place amazing town loft spot stones throw main square psiri local tavernas boutique shopping live music monastiraki honestly hip happening town athens walkable place great central location arrived walked apartment nice bottle greek wine waiting cooler hospitable host cell phone number asked questions time place incredible private patio overlooked church great view acropolis parthenon distance faintly hear live music tavernas quiet street noise issues note leave doors open inclined beautiful nice crossbreeze apartment prepared mosquitos lots apartment decorated nicely feels staying modern museum lighting furniture konstantinos architect lover modern art amazing experience athens experience konstantinos apartment recommend place forward returning day,positive
177210,pro price hostel private room host quick response kettle hot drinks cons location middle market dodgy neighbourhood drug addicts homeless people sleeping nearby recommend female traveller felt fearful everytime walked point dark good bad experience depends travellers staying rooms sharing bathrooms bathrooms located apartment kitchen,positive
40775,commentaires franais anglais commentaries french english qui tait agrable accueil sympathique daris belle terrasse belle vue bon emplacement vieille ville acropole merci pour nourriture petit djeuner boissons abondantes qui dcevant assez deau chaude pour personnes eau assez chaude chauffeeau solaire assez performant impossible prendre douches rapides soir eau trs froide matin photos grandangle souvent peu fidles sur site voit quel point cuisine troite hall dentre servant salle manger minuscule minuscule table carre pour maximum dans hall une fois table chaises pousses milieu peut ouvrir porte des toilettessdb lappartement loge personnes vraiment sbd dans lune une douche wc lavabo dans lautre minuscule wc petit lavabo cuisine pauvre ustensiles couverts grillepain difficile contacter propritaire jours prcdant notre venue aprs emails sms appels tlphoniques une plainte auprs dairbnb nous avons russi lui parler pour dtails concernant taxi dpose bagages notre arrive loyer euros pour nuits tait donc trop lev pleasant ariss warm terrace view location city acropolis food drinks provided breakfast disappointing improving hot water people water hot showers solar water heater water cold morning waterheating device aris mentioned pictures truetolife verywideangle photos small kitchen tiny entrance hall serves diningroom tiny square table people maximum apartment sleeps open toilet door pushed table chairs middle entrance hall people manage bathrooms shower toilet washbasin toilet small washbasin kitchen utensils missing averagesized fryingpan people teaspoons cooking cutlery big knives wooden forks spoons tiny salad bowl wash salad toaster pans difficulties contacting aris days stay emails text message reported problem airbnb called finally speak order details rent euros nights expensive,negative
109795,apartment small big rooftop leave door open good size quit clean middle centrum street bad choice elevator brings floor happy acropolis view wow,neutral
40645,location time visitor athens view acropolis amazing busy small street middle shopping restaurants short walk acropolis plaka monastiraki neighborhoods street dark night safe place small good bed hard bath convenient shower manageable location satisfying short trip great,positive
250952,amazing apartment handy location flight hrs delayed arrived morning apostolos girlfriend awake apartment waiting arrive helpful kind recommended,positive
121319,wonderful apartment great space location fantastic close major tourist spots feel living local house furnished guest manolis helpful worked crazy schedules transportation issue answered questions typically minutes great attentive host wonderful apartment great spot,positive
189506,location great central toni offered bring crib nice large hole floor flooring missing baseboards exposed person checked apartment toni surprised hard offered hazard luckily daughter isnt crawling,neutral
16974,airbnb experience ive listing misleading listing apartment bare bones worn needed good painting bed ive slept airline seats comfortable bed reviewers correct bathroom bad water damage ceiling shower door leaks thought noneuropean glass shower doors shower leaks ridiculous water smoke detector place missing sleep white noise app didnt street noise bother wrong loudest apartment ive stayed cost metro flat outdated helpful providing metro instructions nia told street exit direction turn landmarks leaving station directions street signs covered grafffiti read providing roll toilet paper day stay good french press coffee pot door building didnt lock didnt feel safe nia easy contact responded arranged transfer airport apartment clean location public transit restaurants sites wifi strong stay apartment athens return city airbnb listing,negative
219220,absolutely loved staying tonis place nice clean airbnb modern design toni quick reply questions lastminute problems encountered quick rearrange checkin time flight delayed checkin process pleasant met arrival tips athens ways city nice recommendations offered taxi service reserved airport gladly accepted apartment located convenient metro minutes touristy areas areas apartment small cafes restaurants good hit breakfast gladly recommend place visit athens,positive
222699,family comfortable beautiful apartment beautifully decorated spotless host greet ice cold waters map good places area personally area athens upscale lots great restaurants shops door touristy crowded platka mins perfect spot short long stay,positive
249704,apartment great lot space privacy center walking pamela amazing flight delayed waited realy recomend,positive
243695,apartment great location attractions great terrace friendly good communication host low ceilings knocking heads times bedroom great air main living space mattress soft fiancee ended bad backs staying sleeping firm mattress dont,positive
218538,sehr schne unterkunft herzen von athen von hier aus haben wir praktisch alle ausflge zu unternehmen knnen wir waren sehr angetan von der unterkunft und freundlichkeit nserer gastgeber unterkunft das apartment besteht aus einem groen wohnraum und kche mit optisch abgetrennten schlafbereich doppelbett einem zustzlichen bad und goem balkon selbst ein schreibtisch mit drucker ist vorhanden das wlan funktionierte schnell und zuverlssig die wohnung hat eine klimaanlage die ausstattung ist wirklich vollstndig der fliesenboden ist khl hausschuhe sind daher empfehlenswert anreise durch unsere gastgeber wurde uns auf wunsch ein taxi organisiert das uns flughafen empfang genommen und direkt zur unterkunft brachte dies erleichterte uns die anreise abend die rckreise haben wir ebenso problemlos mit bus und metro geschafft lage das apartement liegt einer seitenstrae nahe des zeus tempel und nur dadurch nur wenige minuten vom syntagma square und metrostation zum flughafen entfernt tgliche ausflge und die abendlichen spaziergnge die plaka restaurantviertel haben wir auch zu gemacht ein supermarkt geffnet von und ein bcker sind die ecke unsere gastgeber zeigten uns bei der ankunft alle details der wohnung selbst eine flasche wein stand uns bereit und von lila wurden uns die von ihr vorgeschlagenen ausflge und routen genau erklrt inklusive sehr persnlichen tipps die nchsten tage fragen zu athen standen sie die gesamte zeit zur verfgung,positive
11230,ilias father incredibly helpful easily contactable solutions issues flat brilliant location mins walk acropolis loads restaurants bars close spacious good kitchen beds comfortable issue heat night friends trouble sleeping ceiling fan air cooler unit hot degrees day,positive
49297,flight delayed georges wife waited hour apartment check apartment modern bathrooms bedrooms ita minute walk gazi restaurants bars clubs nice small restaurants minute walk amazing stay,positive
156764,perfect flat tucked street stadium easy walking public transport major sites host amazing quick responses inquiries arrange van port wonderful multi meal paired artisanal greek wine disappointed,positive
218860,great location surrounded food establishments transit clean appointed apartment nestor highly resonsive issue stay arose,positive
43943,great reviews place magnificent travel greece year favorites close acropolis museum beautiful art work window mention parthenon moving experience building restaurants food serve good spoiled customer service hard someplace eat havent mention nicely decorated aristidess penthouse artwork wall art history books feel museum history steps window chance stay,positive
45747,arrival met panos mother meet panos stayed nights provided barest questions location apartment fantastic rest experience poor apartment cold heating dryer meant washing days dry apartment serviced stay broom tea towel,positive
272979,space comfortable people dogs outdoor space pleasant enjoyed sitting communication good quick noisy construction nearby dogs neighboring property loud hear lift bedrooms bring earplugs sleep lightly beds firm house steep road mobility issues heavy suitcases accessing apartment road challenging,positive
22991,husband stayed acropolis apartment nights april highly recommend property kostas gracious responsive host quick respond communications apartment photos clean modern furnishings bed comfortable hard greek beds appreciated extra cotton coverlets left closet washer modern load detergent left kitchen stocked food staples pasta rice coffee tea honey kostas generously gifted bottle red checked nice artwork vesna children place nice homey feeling kostas tour neighbourhood felt comfortable knew excellent bakeries number good restaurants nearby pizza mystic apartment koukaki area athens feel normal greek life short uphill climb large park adjacent acropolis walking trails minute walk acropolis acropolis museum blocks trolley dont care walk regret booking stay kostas vesna,positive
153708,paulinas place central athens lots bars restaurants clean quiet pictured husband felt safe staying lots families nice people lost,positive
79052,enjoyed stay apartment balcony seating great relax day sightseeing flat lovely kitchen living room photos modern bedroom small price apartment single bed drawer set space walk literally walk door bed metro station approx minutes apartment city centre stops matter minutes everyday handy walk area apartment dodgy houses street leading flat walked everyday metro issues women late night mum enjoyed stay isnt supermarket easy walking distance local cafe shops coffee bakery goods nice apartment bedroom small parts neighbourhood sketchy trouble communicating host easy check housekeeper keys arrival metro stops city centre dont mind,positive
46909,neighbourhood peaceful great food groceries nearby min walk metro apartment cute perfect guests becky easy hold internet met person apartment dusty door sticky hard delightful stay,positive
193197,sprios electras place perfect trip minute safe pleasant walk main downtown area plaka museums food bars view acropolis night balcony worth trip communicative helpful checkin arrived morning vacation offered fresh towels sheets halfway stay drawbacks shower area small bracket shower head ended duct taping doesnt blow directly bedroom cold staying,positive
219081,stayed month jasmina hosts introduced lot friends felt friendly careful lovely prepared dont lot things bring jasmina loves place clean kitchen wide equiped cooking plenty gadgets cooking rooms warm powerful air conditioner bed cleaned washing machine detergent hot water bath tub awesome apartment close spots athens safest places beautiful secure problem staying wrong jasmina care hard review visit love stay athens option,positive
210676,panos absolutely perfect staying athens apartment clean walking distance major sites monastirakiplaka acropolisfilopappou hill spacious rooftop area cool touch beautiful view acropolis observatory panos wonderful welcoming host weve airbnb weve fridge stocked things eat responsive messages incredibly gracious kind managed accidentally lock night exploring rooftop panos felt terrible assured problem apartment figure phone completely stay asked host highly recommend staying trip athens,positive
922,host incredibly responsive answered question delay greet personally dont mind saves awkward small talk left clear instructions arrival meaning smoothly apartment perfect size needed great central location meaning tourist attractionscafesrestaurantsshops pretty walking distance,positive
76232,nice place plenty room plenty beds lacking aircon degrees hard sleep,neutral
238631,great location corner metro metro gyros shop amazing gyros ive close supermarket taxis athens beat app uber issues place kettle issues key key lock mechanism fine pleasant stay love stay australia,positive
157356,vivian great host met cab place clean nice cold arrived suggestions eat great place stay return athens stay,positive
20546,location perfect time visitors athens central sites view acropolis spectacular apartment convenient restaurants metro acropolis museum pedestrian walk ways apartment large roomy great kitchen ate day balcony great spot glass wine watching pedestrians lot foot traffic remains quiet arrival delayed meet host panos alternative key easy left notes helped adjusted apartment great experience panos trip athens memory lifetime,positive
223391,super flat amazing locathion kind owner lot minus room didnt air conditioning reaaly hot night close area open window isnt big room comfort cold recomend stay,positive
117559,perfect place stay limited time athens min walk acropolis incredible view balcony worked great family vacation awesome price alex friendly helpful highly recommend,positive
105163,rented apartments large group apartments clean tidy met christos amazing host accommodating time question concern quick reply alleviate issue helpful helping solve questions staying apartment parking transportation airport shuttles apartments close proximity wonderful shopping dining metro close acropolis parthenon highly recommend property stay athens,positive
122477,wonderful floor apartment lovely views lots seating choices issue walk steps enter unit fine,positive
82725,good guyhelpful guy bad place price,positive
1350,stay good price short train ride taxi ride attractions technical issues apartment heat electricity hostess extremely attentive checked frequently comforting public transportation aware surroundings people pick pockets good save money exploring city athens,positive
44640,spent nights apartment big room living area access kitchen needed access abundant supply toiletries hair dryer washing machine clothes hangers multiple towels bath robes slippers muti ana met metro station hours ride airport lovely kind limited english share welcomed beautiful biscuits bracelets farewell gifts feel decor stay didnt muti ana room enjoyed stay neighbourhood great restaurants walking distance minutes walk acropolis station recommend apartment visiting athens short long term stay,positive
49332,helpful host travel issues coming easy communicate kind nice apartment great spot spacious recommend,positive
11577,doros helpful arrived great idea athens recommended fantastic restaurant nearby place quiet hidden private plenty room washing machine long trip quick respond issues fantastic stay,positive
102223,apartment website located close historical sites restaurants shops clean modern spacious safe kitchen lacked basic utensils cooking bit disappointed surprised construction floor building place noisy understand temporary issue enjoyed staying recommend place,neutral
1724,positives close metro market good restaurants reasonable prices corner bakery apartment large roomy patio pictures comfortable kitchen stocked cook learn coffee press preferred morning drink beds sleep comfortably room ill master double bed largest beds apartment living room real good job cooling apartment bedrooms master june issue august nice apartment stay athens trip lastly athens graffiti city indicative bad neighborhood,neutral
187501,apartment convenient location busy street quiet inside minutes acropolis plaka restaurants shops john arranged transfer airport greeted apartment traveling baby accommodated babys providing comfortable crib high chair john responsive issue microwave john care minutes great families groups,positive
297,stayed fotis ermou street apartment night layover athens flying apartment spacious modern clean walk barefoot fotis town arrived christine checked told complementary fish pedicures receive fotis spa experience wonderful relaxing long day traveling ferry experience issues elevator building unresponsive caused spend lot time working options including sending suitcases stairs elevator flights christine helpful issue checkin checking experienced delays building ancient elevator downside constant drilling building heard sleep departure windows soundproof posting mentions conceal noise construction inside building heard nice stay fotis apartment apartment nice fotis left breakfast fridge morning recommend cleaning fee actual price room confusion posting euros stay nights asked euros short stay recommend fotis apartment modernly renovated perfect area shops restaurants attractions close metro includes complementary fish pedicure,positive
44596,muti lovely great host met metro late night lateness plane delayed advice athens provided leaflets maps grateful stay room apartment comfortable relaxing place spend evening busy day location excellent walking distance acropolis city centre lovely experience topped gorgeous souvenirs muti left,positive
29591,basement apartment damp dark view ongoing problem boiler love ice cold showers location great jim friendly breakfast georges excellent,positive
242436,tonis place great clean organized furnished yards night early evening morning resolved rest stay hotwater bit issue waterheater worked mindful hot wateryoull wait minutes shower departure group flight states pmeaning suitcasesbags needed held till left airport bit difficult request worked toni late checkout utilized holding nearby hotel western activity airport good stayaccommodations major complaints stays care air bnb offer note place doesnt offer spectcular view concious,neutral
219204,pleasant clean smaller picture room view patio pentathlon doesnt stuff patio window room place dark halls dark rooftop nice surroundings view fresh croissants fruit breakfast good cereal piece bread coffee voucher downstairs restaurant day brighter lights common areas stay motion activated singles feel safer cleaned daily rooftop fixed stay people single traveler rooftop night isolation poor furniture lighting,neutral
175122,perfect place stay athens honestly fault place airbnbs stayed space large filled natural light clean beds comfortable netflix great kids needed time view floor beautiful location perfect walked supermarkets great restaurants major sights close issue stay long didnt leave great place stay arranged picked port arrived airport day left driver lovely helpful honestly perfect stay athens,positive
248600,apartment cozy comfortable stay apartment small squre huge number establishments relax drink cold coffee hot summer day read book panos friendly polite recommend stay athens,positive
