id,review,sentiment
19863,smooth communication arrival efi apartment nice spacious central athens touristic area place metro station lot restaurants bars walking distance kitchen needed bed confortable prcise arrive late flight delay metro check stressful arrive time keys time supposed wait hour key didnt welcomed arrival apartment cleaner place smell bit smoke cigarette dishes clean sofa bit dirtyexcept pleasant nice apartment enjoy stay athens,positive
285726,great spot host quick respond accommodated late check recommend cheap convenient spot nearby attractions hot water worked bed sofa bed bit tough stayed town night issue,positive
173117,pictures justice beautiful view husband friends friend trip place super modern pretty clean washer place hang clothes balcony patio nice area sit hang apartment homey pretty complaint apartment located super sketchy neighborhood kind scary bad highly recommend staying sokol attentive feel welcomed,positive
573820,enjoyed space spacious remote working sleeping eating close center easily reach sygroufix metro tram stations foot tad disappointed hot water work times follow instructionsi refrained contacting host misunderstandings unfairly charged additional extra service turn additionally air conditioners work hot stuffy times opened windows doors ventilate place problem noise sense privacy good stay recommend apt location space residential living center,neutral
69376,fault location flat heart plaka athens sits lovely square filled restaurants roman agora minutes flat heart things felt serene acted oasis city actual flat matched photos stylish quirky envisaged aircon worked blessing heat august greeting smooth welcoming quick responses manos colleague ready arrived tips eat bluefish restaurant doors fantastic book return athens,negative
5901,stay thelmas placepositive pointsthe place spotless cleanvery close shops station yellow cabs cheap complicated main attractionsshe meet arrival explained everythingnegative points bunches ants kitchen thelma reviews exterminated ants ants chairs balcony pictures current chairs wood dangerous years daughter sat chair fall weve noticed chairs glue happened sof bed defaulted hard open left open break damage daughter slept thelma accused breaking iron slept days fixed glued chair wood chair doesnt picture airbnb host told didnt broken chair impossible chair glued reason host bad intention open bed leaves apartment,negative
245363,appartement exarcheia anarchist district athens appartment great horrible ventilation aeration causing smell terrible heat bathroom separate room shower wall bowl sink wich handy mess clean nice design nice host,negative
249564,hosts extremely communicative responsive appreciated late hour checkin flat great spot historic places restaurants bars walking distance easy access public transportation happy stay picked flat looked pretty case practical walk head roof short bathroom freezing cold hot water waited minutes water warm cram building,positive
191447,apartment cute clean located center athens metro stations reached min walk welcomed milicas agent vesna nice gentle helped travel issues lot tips athens love,positive
375318,lovely apartment host helpful issues arose,positive
170361,nice apartment center athens major attractions walking distance veny works hard making stay comfortable,positive
155344,amazing location view airbnb host panos stay amazing trip family ice cold air conditioning close sites love,positive
202471,location great host great allowing check hours early laundry availability fantastic thing small issue ants unit shower head working properly power unit assuming heatwave working extra hard inconvenience place staying day relax laundry heading decent stay night check host isnt reoccurrence staying long period time,positive
348650,thodoriss downtown apartment simple modern decor view acropolis stayed flight delayed responsive messages accommodated late arrival graciously inconvenience asked turn extra water heater showering caused hassle morning bit heat provide warm water showers great time recommend staying,positive
569602,checked flat spotted heavy smell living room rotten flowers left living room table walking flat spotted hand marks bedroom mirror hair washing machine bathroom tiles shower called host flagged issue requesting cleaner clean place properly listing providing enhanced cleaning response report issue contacted called host flagged issues bedding linen stained towels duvet cover response small towel face towel shower provide set towels guest additional set additional cost duvet cover host suggested duvet duvet cover wifi working reported airbnb photos left refund,negative
421531,great experience athens apartment roland ta started good communication access apartment problem highlight view loved view acropolis living room bedrooms rooftop deck spent time morning evening size apartment perfect extra room bedroom needed bathrooms elevator spiral staircase dizzy elevator enjoyed location restaurants shops street corners market close groceries easily walked monastiraki square times walk acropolis bad amazing experience,positive
536367,house great brand clean good location giorgos rubina great hosts great communication flight delayed checkin late waited usi recommend house,positive
193451,absolutely wonderful apartment lovely spacious experience wonderful hospitality romanos team incredibly attentive teammates met apartment checkin arrived expected delayed flight list places time stay wonderful coming,positive
341144,beautiful accommodation great location centrally located beds pillows extremely comfortable bad break holiday stella nikos great hosts looked request loved,positive
339879,good clean flat bad town stayed night issues angelos helpful,positive
304961,stayed amazing apartment young family days athens minutes walking distance perfect location stay athenshosts helpful understanding stay apartment clean spacious main balcony great view acropolisonly downside family cold apartment warmest place stayed living room fault booking winter summer praying cold apartmenti apartment athens greatest time spent people love great memories,positive
540220,lovely place adorable super close felt quiet private acropolis minute walk steven responded handled issues swiftly,positive
441818,enjoyed stay kristinas flat location amazing kristina lovely checkincheckout super easy roof terrace great tiny downsides flat chilly pretty cold wifi connection isnt plan working airbnb totally recommend stay,positive
51131,meet christos mum checked met door lovely looked suitcases checked flight night apartment kitchen awesome athens books maps awesome read tips hints minute walk metro isnt hard question christos family members replied helped excellent communication washing machine bucket detergent hand wash,positive
545042,place fantastic needed beds extremely comfortable danae super friendly quick respond issues neighbourhood sketchy host clear advance reviews mentioned thing place parked met host told leave car didnt brought apartment mins host left neighbour knocked door attempting break car rushed street rear passenger door rental car pried open antenna ripped happened daylight park secured parking garages located nearby dont leave car street minutes danae great,positive
529083,great studio kitchen private bathroom clean modern konstantinos helpful neighbourhood bit dodgy reaserch booking fault noticing sooner,positive
285319,great location clean comfortable apartment close acropolis small problem shower bit hard operate,positive
126462,stayed konstantinos place days spring break felt comfortable relaxed apartment centrally located easy walk sights athens konstantino helpful responded emails issue hot water konstantino care enjoyed time athens,positive
329817,partner stayed helena bills house nights absolutely loved comfortable bed airbnb spacious apartment fully equipped kitchen minutes walk parliament centre city hot water fantastic wifi connectivity amazingly fast difficult hosts warm welcoming understanding arrive time delay ferry laundered returned clothes washing machine apartment draining fantastic experience stay,positive
489829,accommodating hosts resolve issues arrived early broke key lock left early morning case phone solved issue grateful place stay visiting athens,neutral
348334,great stay athens comfortable pagonas apartment location perfect walking main attractions athens restaurants sites museums appreciated washing machine traveling days reaching athens kitchen great family ate meals food choices area irresistible pagona helped airport transfers tour guide recommendations great mentioned early morning noise room issue lots restaurants nearby lots bottlestrash morning managed fall asleep bedroom quiet great place stay hope longer visit,positive
380969,appartment close metro station location ideal visit acropolis surrounding cute clean mattress comfortable hard small blanket duvet cover bed perfect,positive
386941,stay apartment fantastic good location city isnt touristy minute taxi ride minute walk main square apartment spotless entered additional amenities nice touch nice fair size lounge area suitcases cramped bedroom communication host faultless maria quick respond friendly accommodating trip flight late evening lucky stay standard check time didnt lug cases check check extremely easy absolutely recommend,positive
417268,great apartment working washing machine built dryer heating doesnt work small heats bedroom rest apartment stays fairly cold shower shower curtain water splashes bathroom stays wet days location fairly good acropolis walking distance walk hour taxi cheap center things great,neutral
397952,difficult start house perfect located safe extremely clean feel real entrance delightful garden wonderful balcony kitchen view garden large living room comfortable sofa perfect internet netflix smart delicious bed extra pillows extremely clean towels sheets house view charming garden bed bathroom extra clean amenities comfortable bathtub perfect washing machine house street excellent market meat market good prices blocks subway station takes center acropolis monastiraki plaka beaches marinas great comfort security tavros neighborhood house located extremely safe familiar cafes pizzerias delicious restaurants feel local person charming hospitable greek people live ease check check point note finally elena hostess perfect situation stay happened quarantine period covid responds resolve care guest education respect professionalism hard days elena wonderful accommodation lovely difficult leave double stay february april return greece place staying,positive
499376,location apartment city safe area central athens super close metro easy walking distance pretty visited jane fantastic host worked airport delay local recommendations advice safest routes boroughs absolutely staying bright clean homely,positive
435062,apartment good pretty central location bathroom ventilation issues good place group trip,positive
498577,loved staying zoys beautiful apartment great host issue quick respond solution friendlythe apartment wonderful nice bedrooms great amenities lovely balcony apartment minute walk metro reach athens stay heartbeat,positive
481398,theo responsive communicating apartment close major attractions upper walked everywherethe apartment clean quiet modern dishwasher washerdryer nice addition apartment benefit decorations feel homey didnt spend time sleep supermarket meters street essentialsthe apartment building disrepair nice lighting entrance issues traversing neighborhood,positive
66825,seans place centrally located troubles finding bit cramped people hours night left early morning catch flight interesting conversations sean,neutral
558191,excited airbnb imagined checkin process super easy simple host unbelievably kind communicative bed extremely comfortable apartment clean gorgeous jacuzzi huge sauna super relaxing room blackout curtains incredibly quiet enjoyed adorable cafes restaurants area super easy walk placeswe absolutely recommend place disappointed,negative
403817,grosszgige saubere zimmer und bad,positive
317414,mentioned guest dont expect apartment photosst apartment number squarend wifi password incorrect contacted host repeated password didnt workrdwater pressure toilet faucet inexistantth water pressure shower low hole hole needle unblock holes blocked calcificationth bed bed linens provided lower bed linen shortbecause bed linen moving sleeping letting dirty mattress uncoveredalso duvet didnt cover washed everytime night chilly cover hygienic guests share stuff washed issue reach limit day overtop induction kitchen portable induction plaquei didnt mind assumed work night long day decided prepare dinner house turned plaque working fortunately cable damaged cable peeled electrocutedthe cable burnt previous guest plaque duty host check proper safe state equipment renting appartment contacted host suggestion dinner told wanted dinner house insisted told missing cover duvet didnt answer offer bring things stylish terrace mentioned photosin photos sun beds care furniture paint missing things photos plants dead dry grass potsalso photo bottle wine cups idea enjoy acropolis dont expect fancy moment coffee mugs apartment manage remove cork cork screw house neighbours everytime hear people knock door evening coming dont open weird smell toilet window opened arrivalthe window toilet doesnt close properly guess mosquitoes pass expect bit mosquitoes times night wife router longer lying floor careful blind covers door terrace fall head drilled wall screws held partially wall partially paper bad experience rental barely airbnb aware rights guests adapt things host putt effort things insisted provid things stated reach limit hide stay partially refunded host received airbnb night offered assistance search appartment partially refund denied moving informed occurs contact day thing sufficient gel shampoo provided tiny bottles shampoo gellike hotels shower maximum staying nights fee paid people good thing view acropolis mention location neighbourhood close omonia metaxourgeio areas streets avoided night specially female solo traveler,negative
271735,location flat amazing chosen stayed april temple zeus covered scaffolding view pretty spectacular flat clean family stayed nights plenty space konstantinos gracious accommodating check feel bad mentioning minor issue half bathroom commission washing machine broken check konstantinos issues resolved booking break amenities,positive
117021,apartment needed athens dimitrios met arrived tired thirsty long fight cold sweet drink apartment wonderful hospitable location perfect close square metro bus stops corner cutest neighborhood plaka close single thing needed centrally located comfortable place stay friendly hospitable host,positive
28988,amazing host accommodating disappointed,positive
471605,bedrooms good nicely lit faced outwards nice balcony issue unclean sheets dealt reported common area smaller expected rented business gettogether work remotely suitable kind good apartment sleep elevator small chose stairs ideal apartment,positive
385864,location absolutely ideal couple minutes walk main square direction bars restaurants heart athensthe room small bit squeeze people comfortably live days huge problemthe place clean shower area floors wash pillow doesnt suit sleep pattern bulk jacket underneathvery strong hairdryer provided iron balcony bonus albeit view special incredibly secure floor key access coming lift good communication host detailed instructions apartment quick address issue missing keys arrived midnight check late cost delight deal book return athens,positive
558600,great host helped quick repairing minor issues apartement great location lively area delicious icecream coffee downstairseasy checkincheckout great experience,positive
149535,place perfect location close metro shops restaurants george incredibly attentive needed prior checking accommodating needed boarding pass printed responded needed couples perfect place groups balcony area pictures wifi strong place clean beds comfortable kitchen equipped superhost disappointed,neutral
80355,dimitris lovely instantly welcoming incredibly helpful great company helpful advice city needed hostthe place great bed comfortable decorations fun feels spacious floor elevator walk isnt bad nice private absolutely,positive
411747,stayed single night trip received impeccable quality service including complimentary fruits espresso room hotel slippers bathroom sakis communicative helpful prior arrival place lovely quiet shared patio minute walk city center checkin checkout seamless late arrivals issue room opens digital key phone tablet buildings lobby contact host case emergency stole phone instance thoughtful nice touch,positive
214860,stay wished athens nikos amazing host delayed athens meeting keys apartment nice neighbourhood super close key things athens huge amazing view acropolis sat breakfast drinks evening everyday totally private recommend nikos apartment highly greece,positive
7742,athina husband absolutely wonderful honestly nice things apartment apartment beautifully decorated nice high ceilings balconies lots natural light located great neighborhood city center extremely easy reach questions sorting package lost mail highly recommend staying plan backfor hospitality apartment delicious bakery door,positive
22704,stratos met cafe apartment warm welcoming patient flight bit delayed contact trip ensure apartment spacious nice amenities location perfect great stay,positive
423802,write disappointed reservation canceled airbnb checking bedbugs disaster leave reserve airbnb risk spending bedbugs high ended searching hotel payed planned informed owner pillows smelling bad location center area good areas stay holidays,negative
92434,apartment functional conveniently located perfect base explore athens weather exceptionally cold stay unit provided heat cozy anna warm surprised delicious homecooked savory pie recommended travelers great money,positive
183903,great place super clean brand bathrooms neighbourhood lively view windows limited,positive
399057,apartment absolutely amazing spent month eider attentive requests loved close metro moving athens easy area supposedly unsafe people watch interacted people learned zone tons immigrants locals dangerous worry felt safe walking neighborhood late night wifi bit slow mpbs digital nomad issue vpn,positive
374760,great location metro acropolis view apartment amazing small clean basic facilities host helpful cold apartment winter heating working properly floor bathroom bit cold,positive
314913,things highlight dimitris apartment great hospitality nutshell love apartment terrace big beautiful photos completely accurate location plaka perfect walking distance times athens apartment located town lively safe day night neighbourhood interesting places visit athens short distance including acropolis museum monastiraki thiseio time easy visit places nearby metro station additionally worth visit restaurants bars athens close helping stay apartment super clean equipped super stylish kitchen fully equipped needed order prepare cook breakfast dinner stay athensdimitris great host super helpful provided recommendations places eat visit guests exceptional hospitality services high quality feel coming athens listing lucky book missed,positive
537957,issues internet common necessities paper towels toilet paper place small clean location nice communication easy confusing experience,positive
553264,price range expect cleanliness poor fair toilets common area disgusting dont blame stayers cleaners cubicle bed pillow great money good location cubicle customers sleep night time slamming doors packing unpacking midnight hours mustve thrown awake times night,negative
399549,appreciated knowledge experience airbnb owners connect transportation airportmajor attractions things tips local food enjoy stay case rental clear checkin process apartment tidy feeling sanitized toilet paper garbage bags happened tiny garbage cans apartment looked cleaning solution area looked gross smelled moldy area surrounding door building smelled terrible day strong urine odor waiting taxis area gross location fairly easy access main points attraction city acropolis plaka neighborhood required taxi ride greek taxis people order taxis party needed taxi monistiraki plaka ancient agora points pretty rental served purposes safe place learn athens hoping,neutral
281207,absolute perfect area stay visit athens archeological sights taxis tram metro tourist buses couple minutes walk apartment equipment nice service quick answershowever loud inside noices hard sleep times,positive
319071,perfect location perfect house fully equipped issue light morning grills windows head bed,positive
536618,hosting days marchwe issue resolved host stuck bathroom door knob falling spare key thankfully host responded performed rescueotherwise place goodthe host repairsmany good stay,negative
152050,great flat great location issue hearing door open close enjoyable stay,positive
132739,enjoyed staying lynn athens neighborhood great place needed loft bed cozy bit warm fully functional kitchenette restaurants shops metro station nearby mention short walk acropolislynn helpful sorting issues issue locks checking lynn arrived resolve,positive
240533,apartment outstanding amazing host rooms nice clean apartment small lovely touches stay recommend place likes stay city explore area complaint neighbor making noise quiet nights,positive
330501,recommend place christos lovely guy communicative accommodate delayed flight beautiful apartment silence sleep perfect sound heard good supermarket literally street acropolis min foot place equipped prolonged stay staying points lush balcony,positive
284391,modern stylish apartment happening neighborhood short walk restaurants apartment floor fourth floor american elevator tight communications fine biggest complaint airbnb format restrictions communications interruption internet connection contacting hosts difficult interrupt answer opinion met host father mother unable meet problem dont expect lot hand holding local tips based needed place rest prep catching flight day,neutral
451619,stayed single night arriving greek islands ferry flying athens morning convenient train station connected port airport apartment smaller appears photos cramped people large bags stayed longer works fine short stay andor work longer stay solo traveler hosts great checking providing instructions local recommendations,positive
206572,nice studio basics central location difficult beat walk needing public transportation choices restaurants bards issue building door close properly safety issue feels person staying building,neutral
397843,recommend location close university bonus decent walk meet travelmates closer touristy stuff didnt explore local vicinity missed super easy uber taxi sofa fold bed firm complaint fyi space small person great day trip leave stuff host communication great appreciated detailed quick responses,positive
556791,clean modern apartment directly facing green views lykavittos hill addition balconies shared rooftop panoramic views athens great street parking limited streets spot staying central athens dont car easily walkable kolonaki central neighborhoods upstreet great hosts super responsive ready resolve slightest question concern minutes hesitate stay,positive
526001,wonderful time airbnb location superb balcony overlook acropolis stunning views communication amazing helped airbnb lost love stay return athens,positive
20990,place great closest main attractions bad great price bus station stairs lots local shops good touristy things live local monika kind neighborhood detailed touristy spots mode transportation didnt tour book,positive
305435,location cleanliness issue pricing pay roaches studio messaged host common time year area spray entrance mild mold bed great spot helpful saving money greece host super responsive incredibly helpful kind,positive
164809,wifi working days stay plumbing issues good communication follow upthe kitchen appointed indicatedthere good view door terrace hanging hinges cover gazebo plants dyingthis place benefit basic maintenance recommend vacation athens,positive
232485,ive rented sofia times great confusion check time fault easygoing helpful great location perfect place,positive
400587,apartment located clean price correct room apartment totally soulless cold personal touch feel special place athens pity electricity order building elevator work hours,negative
378199,great location close main attractions super smooth check stylish comfortable apartment love attention details host cold water fridge city map local tips,positive
566569,location good airbnb worth constant noise pmam airbnb noticeable smell pictures place larger communication host poor locked door extremely hard open keys open door minutes contacting host host answer day contacted airbnb support ahold host locked hours random person walked helped,neutral
90344,meet daphne george experience hospitality holidays maps books suggestions left helped aquatinted area location rough metro checked acquainted area bad neighbourhood exceptional bakery street friendly tasty highly reccomend location great dont mind walking min walk acropolis lots coffee shops long dont cut park park beautiful walk good money,positive
256117,absolutely loved stay plaka chariss apartment perfect location lift mom limited mobility chose plaka area wanted walking distance mom apartment situated feel completely charis anna nickos needed charis extremely responsive communication highly recommend apartment host charis,positive
232400,cute chic studio conveniently located metro monastiraki lots shops restaurants steps weekend club downstairs apartment music loud buildings sewer issue smells bathroom apartment cleanall great time enjoyed stay evan responsive price bargained recommend place,positive
466346,great accommodation beautiful amazing facilities wifi super slow fault party nearby loud,positive
229694,enjoyed staying modern updated apartment amenities needed close location metro bonus toni super helpful understanding missed flight waiting finally arrived apartment wonderful experience athens,positive
326053,place literally bit half month cozy decorated equipped situated metro station athens center missed bed comfy sofa comfy big patio lot natural lights amenities daily basis elevator ioannis gonna making feel comfortable happy place checkin easy dont good reason stay trip athens,positive
452073,huge location felt scam arrivedwe place pictures pictures match place isthe area looked unsafe place enjoy walk night taxi driver told dangerous place good stay booked week alreadycheck check easy instructions host usinside apartment presentedclean equipped basic necessitiesother negatives air condition hot waterair condition stuck low degree remote work shower warm water stopped shortly shower cold water long flightafter hours sleep cancelled reservation leave early morning,negative
200282,maria great host weve arrived late night communication great check personal cheers kostas apartment long flight including coffee large cold bottle water girlfriend stayed night,positive
220331,bad things apartment bathroom door abled close disrupted privacy bit everytime wet musty smell tidy apartment offered central location walk hotspot amazing city offer nice shops restaurants bars apartment quiet sensitive furnishing modern nice agis kind respectful caring host totally recommend,positive
223779,located agora acropolis lots areathe apartment clean tidy adequate time spent athensif mobility issues heavy luggage advise stairs apartment steep narrow hard work downotherwise complaints,neutral
1978,enjoyed stay francis davids apartment located close shops attractions bars eateries couple minutes walk john welcoming helpful disappointed dont eat fruit decoration yamas,neutral
151509,situated centre athens easy walk mobility issues note public pavements maintained accommodation facilities needed appointed clean good moneythe area interesting cafes bars worth exploring kerameikos archaeological site corner worth visit enjoyed time,positive
564978,terrible experience staying place sheets bed arrived apartment mattress dark spots extremely worst communication host telling comfortable situation stopped responding messages dont recommend,negative
579842,paid house told house money missed reservations house closed reservation,negative
208488,bit worried location crowds acropolis appreciated place stay quieter residential neighborhood polinas apartment minute walk acropolis easy access metro lot great restaurants walking distance apartment clean comfortable checkin checkout process easy problems internet stay polina quick respond sort issue internet service provider,positive
256652,amazing apartment handy location flight hrs delayed arrived morning apostolos girlfriend awake apartment waiting arrive helpful kind recommended,positive
557306,centrally located closed public transportation good price description recommend short stay athens host responsive texts helpful needed resolve issue,positive
334556,location flat good nearby nice area lot bars restaurant historical center awaythe issue lies wet bathroom,neutral
138619,highly recommend athinas place staying koukaki touristy plaka good decision quieter normal food fantastic inexpensive great cafes restaurants corner location allowed walk virtually destination center athens including acropolis museum national garden plaka area close bus stations subway extensively nice touches brought small children athina portable crib set childrens plates bowls silverware addition scheduled taxi couple special occasions including tofrom airport communication topnotch dont disappointed stay,positive
94332,welcomed lianaso son kind apartment small cozy perfect couple traveling view bed balcony absolutely amazing pictures didnt feel missed apartment air conditioning cold february bakery restaurant takeaway bar music street minutes small supermarket open till communication host great helpfulittle questions recommend friends,positive
225130,visit demis spiros apartment exceeded highest expectations airbnb years host reccomend staying flat modern spacious clean beautiful extra touches cold water left arrival jams honey case hungry sweet hosts recommended beaches area great places eat grateful making time special,positive
208929,great location short walk acropolis driver waiting patiently flight delayed hour gabe great tips places check airbnb george checkin recommendations eat replying questions stayed short time apartment comfortable needed relax heading highly recommend,positive
221804,highly recommend stay apartment perfect people super quiet clean modern equipped kitchen bed mattress hard taste location complain walking distance acropolis philopappos hill nice nice spots bars restaurants supermarket flatwith argiris stefano youll great hosts send list activities athens started trip organised transfer airport apartment provided breakfast day arrived evening reachable open answer questions thatwe great time stay,positive
293649,meet sevi personally kind responded messages partner kind treated apartment comfortable clean modern perfect feel good inlcuso left wine disadvantage neighborhood safe night live bad experience arrival fortunately real pity risks brave location perfect subway blocks walk acropolis half hour walk,positive
201219,enjoyed stay apartment located area athens restaurants bars close touristic scenes owners responsive small issue hot water fixed swiftly delays recommend staying apartment aware lot city night life noise weekends suitable sensitive people eva peter,positive
341894,good location clean moments electricity boy didnt manage hosts attitude check awful wait hour rain althouth host assured problem earlier check answered messages delay great apartment beautiful athens hosts attutude unacceptable,negative
266457,rita great host helpful recommendations suggestions places visit arrival taxi meet good communicating helping bags suggestions rita great host fault apartment great view acropolisparthenon roof terrace brilliant bonus apartment,positive
526898,mention comment negatives positives order negative things bed uncomfortable sleep mattress soft feel springs bed pushing bones apartment small balcony super small buildings adjoining point hear neighbors bedrooms directly inside bedroom hear neighbors enter exit building door close doors feel live place terms privacy apartment barely exceeds maximum good things terms location proximity public transportation apartment good choice grocery stores local restaurants local shopping places close apartment apartment clean owner takes care terms availability basic necessities short stay checkin easy complications dont description apartment floor super hard guess door floor enter,negative
362321,clear checkin instructions great location issue cockroaches bathroom pest control needed,positive
157017,boyfriend good time december cold apartment saved,positive
530405,place pictured small perfect stay google maps straight easy bnb felt safe felt great place stay clean comfortable complaint wifi work,positive
540819,time ive stayed emelies places disappointed loved apartment size modernness amazing metro convenient short trip centre,neutral
273519,location apartment syntagma square shops food christinas assistant waiting lobby expected international arrived christinas assistant friendly ghelpful directions places lift takes passengers people heavy luggage time watch antenna local channels installed netflix account blocked contacted host received reply hour positive outcome shampoo soap highest rack washroom bring chair bed firm type toaster clean lots bread crumbs previous user change kettle plug toaster plug socket loose host provide food leftover cheerios snacks cabinet previous guest discarded issues host dealt guests arrive good points strong wifi aircon clean washroom location,positive
239013,great base hustle central athens close public transport decent walk kind thingwhich arethis stay fault refer reviews property detailsthanks,positive
262549,stayed night giorgios nice stay apartment super clean furnished air conditioned needed giorgio responsive didnt issues check highlight comfortable bed weeks travelling country nice travel day rested,positive
261741,great guy great place close transport easy arrivepavlos super helpfull city issues nice dont lenguagethxs pavlos specially parents arrive airport,positive
449811,great comfortable place centre athens great views noise major athens road bad recommend place,positive
368998,gabriella soni amazing hosts plane delay hours accommodating late check apartment stylish clean excellent location close archeological sites trendy area recommend wishing stay athens,positive
93988,fault airbnb previous guests moment stepped john giotas house sense calm hectic city visit place overwhelming knowing hosts phone feel ease needed thought everythingdont place stay reason warmest,negative
254215,stayed nights satisfied loved place meticulous satisfied cleaniness beautiful apartment balcony nice view city located athens middle class district short distance subway aghio nikolaos expect hear noise train disturbing pick pocketed subway beach people warned common cities lost phone wallet hands magicians time friend stockholm robbed ada greatest host tremendously helpful luckily apartment floor stay bigger place rooms bathrooms bigger balcony fantastic apartment satisfied big recommendation stay apartments happy honoured meet ada deeply wonderful host blessings love family janice daniel,positive
258264,siblings enjoyed tonys place good area minutes walk main attractions athens metro waking distance tony quick respond issues questions,positive
469218,apartment clean safe metro minutes foot bb downtown athens pretty easily bad location located neighborhood lot abandoned buildings careful night girl uber sundown,neutral
338097,sokols place pictures clean host quick respond issues friendly accommodating central location minutes walk monastiraki omonia minutes walk athens main railway intend travel amazing meteora reviews mention feel unsafe encounter problems walking apartment recommend beautiful apartment,positive
231432,travel greece constantines homes option locations hospitality impeccable design decor comfortable youll impressed hard time wanting leave meals ended cooking meals enjoy outdoor spaces views amenities amazing,positive
347396,apartment small perfect clean small balcony nice view pictures small kitchen small bathroom towels big kingsized bed comfy mattress sheets provided air conditioning smart wifi thing missing storage space clothes issue shortstays fine monthsthe apartment located ampelokipi minutes walking distance bus metro stops supermarket restaurants summarise fantastic stay yiannis helpful needed recommend staying,positive
494013,good location easy building main road close evangelismos metro station apartment cafes bars restaurants market blocks visit touristic places walk onetwo stations distance metroinside apartment person trip communicate amelie good friendly answer bring slippers coming floor apartment cold carpet,positive
211452,apartment nice cozy clean air working stayed hard sleep street bit noisy keeping balcony door good idea hot konstantinos brought fan helpful happy short stay bed comfortable bed sofa tho apartment good people neighborhood fine good metro station neos kosmos min walk fast city prefer central located flat fine konstantinos nice helpful asked inconvenience air refund hope works,neutral
343355,lilas place great location safe street convenient visiting acropolis historic area short walk tourist attractions coffee shops street supermarket apartment equipped works amazingly summer athens apartment neat nicely decorated plumbing issue bathroom shower lila prompt responding concerns fixed issue future guests,positive
188677,health issues urgent apartment cholargos athens minute booking didnt disappointed bit hour felt atmosphere warm spot lights neighborhood safe embassies walking distance major supermarkets pharmacies communities apartment super clean smell freshness ira communicated check polite keen,positive
108066,brilliant location safe secure building unique busy exarchia lone female traveller area intimidating sight felt safer neighbourhoods ive stayed athens locals super friendly felt totally safe walking times night homei met contact thodoris stratis excellent host flight delayed check replied messages super helpful allowed check night flightthe entrance building secure clean people live building friendly welcominginside studio lot natural light comfortable space people equipped kitchen bathroom bonus small balcony building lot noise area blockedfor personally issue kitchen bathroom benefit deep clean sofa mattress bed linen upgraded happily pay stay againthis trip athens time staying exarchia airbnb experience positive hesitate return,negative
559909,occasion exceed expectations limited touringo managed property highly recomended good work,positive
222529,place claims location awesome longer advantage toni great work process seamless small issue hot water runs fast feel common issue tight time schedule wait hear showers,positive
43131,nice small studiovery clean bad location min metro foot shops buy stuff,positive
35658,wir waren tage athen dieser unterkunft und der checkin war super unkompliziert und der vermieter jederzeit binnen minuten nachricht zu erreichen falls fragen gibt super service von dieser seite aus die lage des apartments ist super keine min zum nchsten supermarkt und auch zur ubahn ist nicht weit min zu und man ist stadtteil gazi bars und restaurants jeder ecke gibt oder nach min zu ist man direkt zentrum wirklich sehr zentral und trotzdem ruhigleider war unser aufenthalt ansonsten leider nicht herausragend wenn man mrz oder frher das apartment bucht sollte man darum bitten dass die heizung vorher bereits angestellt wird als wir kamen war nmlich eiskalt dem gesamten apartment und hat den ganzen tag gedauert bis zumindest warm wurde dass man die jacke ausziehen kann der erste eindruck beim betreten des apartments war leider auch ernchternd die fotos eindeutig ber den istzustand hinwegtuschen das wohnzimmer ist deutlich kleiner als auf den bildern wirkt und steht eine ganz andere couch darin nmlich eine mit einem gummiartigen bezug und ohne jegliche kissen auch die erste sitzprobe war enttuschend denn die matratze auf dieser couch scheint die zu sein die vor einiger zeit noch auf dem bett des apartments lag und laut vieler rezensionen quietschen soll unser bett hat nicht gequietscht dafr allerdings diese couch umso mehr ein entspannter abend auf der couch fllt hier leider ausweiter gehts vom wohnzimmer die kche diese ist grundstzlich super gro und bietet alle mglichkeiten ein ordentliches kocherlebnis leider stellt der gastgeber aber nur das absolut ntigste geschirr und besteck zur verfgung weshalb weder schalen zb joghurt salat gibt noch normale butterbrotmesser oder ein messer gemse oder obst zu schneiden von der benutzung der pfannen wrde ich auch eher abraten man die beschichtung dieser dann vermutlich mitessen muss hier bedrfte definitiv einer erneuerung der ausstattung der kcheweiter gehts ins badezimmer hier kam uns direkt ein enorm starker chlorgerucht entgegen der auch die gesamten tage nicht verflog das das wasser chlorhaltig ist mag allerdings ein landestypischer problem sein wir empfanden dennoch als ziemlich unangenehm der wcdeckel war leider weder fest noch gerade und der wasserdruck der dusche wird beim haare waschen dann doch zur herausforderung auch die stetig wechselnde wassertemperatur whrend eines duschgangs sorgt definitiv eine schnelle dusche morgen unser highlight bad war jedoch ein abend dem wir eine ameise einer unserer zahnbrsten fanden hier und krabbelte zwar der wohnung mal eine rum aber das war dann doch zu viel unsere nervendie terrasse hinteren ende der wohnung ist super schn wenn morgens die sonne darauf scheint bei unserem aufenthalt war dafr leider noch etwas zu frisch dafr ist uns hier leider negativ aufgefallen dass rund die jede menge schimmel vorhanden istdie grundstzliche sauberkeit gesamten apartment ist auf jeden fall gegeben allerdings nicht bis alle ritzen und fugen wird eher oberflchlich alles sauber gehalten bei nherem betrachten fallen einem aber diverse mngel auf wir htten uns auch einen staubsauger oder hnliches gewnscht und ggf mal selbst etwas sauberkeit whrend des aufenthalts zu sorgen aber nichts dergleichen gefundenalles allem wrden wir dieses apartment nicht wieder buchen,neutral
